Mois,heures,Nature,type,UsagesGroupe,UsageDetail,WeekDay,Conso
10,15,TRA,Tertiaire,Chauffage,Chauffage,Week,0.0
10,16,Autre,Autre,Chauffage,Chauffage,Week,0.0
10,16,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.00042987699999999995
10,16,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.13e-05
10,16,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.000460102
10,16,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,5.45e-05
10,16,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000273437
10,16,EquipTransport,Ind,Chauffage,Chauffage,Week,5.18e-05
10,16,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.00018686
10,16,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.98e-06
10,16,papier,Ind,Chauffage,Chauffage,Week,0.00026392
10,16,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000979423
10,16,Textile,Ind,Chauffage,Chauffage,Week,0.0
10,16,Principal,Residentiel,Chauffage,Chauffage,Week,0.0
10,16,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.0
10,16,MatConstruction,Ind,Chauffage,Chauffage,Week,0.014144203999999999
10,16,MatVerre,Ind,Chauffage,Chauffage,Week,0.002587912
10,16,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.0
10,16,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
10,16,CHR,Tertiaire,Chauffage,Chauffage,Week,0.000112363
10,16,COM,Tertiaire,Chauffage,Chauffage,Week,0.0
10,16,ENS,Tertiaire,Chauffage,Chauffage,Week,0.0
10,16,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
10,16,HCO,Tertiaire,Chauffage,Chauffage,Week,0.0
10,16,SAN,Tertiaire,Chauffage,Chauffage,Week,0.0
10,16,SPL,Tertiaire,Chauffage,Chauffage,Week,0.0
10,16,TRA,Tertiaire,Chauffage,Chauffage,Week,0.0
10,17,Autre,Autre,Chauffage,Chauffage,Week,0.0
10,17,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.00042676300000000003
10,17,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.13e-05
10,17,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.00041624
10,17,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,5.24e-05
10,17,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000232091
10,17,EquipTransport,Ind,Chauffage,Chauffage,Week,5.12e-05
10,17,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.00018203400000000003
10,17,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.75e-06
10,17,papier,Ind,Chauffage,Chauffage,Week,0.00026392
10,17,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.00088709
10,17,Textile,Ind,Chauffage,Chauffage,Week,0.0
10,17,Principal,Residentiel,Chauffage,Chauffage,Week,0.001070638
10,17,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.0006309719999999999
10,17,MatConstruction,Ind,Chauffage,Chauffage,Week,0.013743743999999999
10,17,MatVerre,Ind,Chauffage,Chauffage,Week,0.00250594
10,17,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.0
10,17,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
10,17,CHR,Tertiaire,Chauffage,Chauffage,Week,0.0006823619999999999
10,17,COM,Tertiaire,Chauffage,Chauffage,Week,0.0
10,17,ENS,Tertiaire,Chauffage,Chauffage,Week,0.0
10,17,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
10,17,HCO,Tertiaire,Chauffage,Chauffage,Week,2.6600000000000003e-05
10,17,SAN,Tertiaire,Chauffage,Chauffage,Week,0.0
10,17,SPL,Tertiaire,Chauffage,Chauffage,Week,0.0
10,17,TRA,Tertiaire,Chauffage,Chauffage,Week,0.0
10,18,Autre,Autre,Chauffage,Chauffage,Week,0.0
10,18,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.00042614
10,18,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.13e-05
10,18,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.000407468
10,18,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,5.2000000000000004e-05
10,18,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000223821
10,18,EquipTransport,Ind,Chauffage,Chauffage,Week,5.11e-05
10,18,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000181069
10,18,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.71e-06
10,18,papier,Ind,Chauffage,Chauffage,Week,0.00026392
10,18,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000868623
10,18,Textile,Ind,Chauffage,Chauffage,Week,0.0
10,18,Principal,Residentiel,Chauffage,Chauffage,Week,0.009822467
10,18,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.0013075930000000001
10,18,MatConstruction,Ind,Chauffage,Chauffage,Week,0.013663652
10,18,MatVerre,Ind,Chauffage,Chauffage,Week,0.002489545
10,18,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.000645374
10,18,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
10,18,CHR,Tertiaire,Chauffage,Chauffage,Week,0.001319893
10,18,COM,Tertiaire,Chauffage,Chauffage,Week,0.000354992
10,18,ENS,Tertiaire,Chauffage,Chauffage,Week,4.55e-05
10,18,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
10,18,HCO,Tertiaire,Chauffage,Chauffage,Week,0.000243898
10,18,SAN,Tertiaire,Chauffage,Chauffage,Week,0.000232765
10,18,SPL,Tertiaire,Chauffage,Chauffage,Week,1.52e-05
10,18,TRA,Tertiaire,Chauffage,Chauffage,Week,4.6e-06
10,19,Autre,Autre,Chauffage,Chauffage,Week,0.0
10,19,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000425517
10,19,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.13e-05
10,19,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.000398695
10,19,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,5.15e-05
10,19,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000215552
10,19,EquipTransport,Ind,Chauffage,Chauffage,Week,5.0900000000000004e-05
10,19,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.00018010400000000002
10,19,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.66e-06
10,19,papier,Ind,Chauffage,Chauffage,Week,0.00026392
10,19,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000850156
10,19,Textile,Ind,Chauffage,Chauffage,Week,0.0
10,19,Principal,Residentiel,Chauffage,Chauffage,Week,0.021910002
10,19,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.002289938
10,19,MatConstruction,Ind,Chauffage,Chauffage,Week,0.01358356
10,19,MatVerre,Ind,Chauffage,Chauffage,Week,0.0024731510000000003
10,19,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.00175404
10,19,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
10,19,CHR,Tertiaire,Chauffage,Chauffage,Week,0.00205701
10,19,COM,Tertiaire,Chauffage,Chauffage,Week,0.0009269230000000001
10,19,ENS,Tertiaire,Chauffage,Chauffage,Week,0.000362501
10,19,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
10,19,HCO,Tertiaire,Chauffage,Chauffage,Week,0.000544038
10,19,SAN,Tertiaire,Chauffage,Chauffage,Week,0.000518139
10,19,SPL,Tertiaire,Chauffage,Chauffage,Week,0.00038784800000000004
10,19,TRA,Tertiaire,Chauffage,Chauffage,Week,0.00011769200000000001
10,20,Autre,Autre,Chauffage,Chauffage,Week,0.0
10,20,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000424894
10,20,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.13e-05
10,20,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.00038992300000000003
10,20,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,5.11e-05
10,20,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000207283
10,20,EquipTransport,Ind,Chauffage,Chauffage,Week,5.08e-05
10,20,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000179138
10,20,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.62e-06
10,20,papier,Ind,Chauffage,Chauffage,Week,0.00026392
10,20,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.0008316889999999999
10,20,Textile,Ind,Chauffage,Chauffage,Week,0.0
10,20,Principal,Residentiel,Chauffage,Chauffage,Week,0.02527533
10,20,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.002727427
10,20,MatConstruction,Ind,Chauffage,Chauffage,Week,0.013503468000000001
10,20,MatVerre,Ind,Chauffage,Chauffage,Week,0.002456756
10,20,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.002634439
10,20,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
10,20,CHR,Tertiaire,Chauffage,Chauffage,Week,0.00216729
10,20,COM,Tertiaire,Chauffage,Chauffage,Week,0.001370068
10,20,ENS,Tertiaire,Chauffage,Chauffage,Week,0.000500229
10,20,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
10,20,HCO,Tertiaire,Chauffage,Chauffage,Week,0.000627601
10,20,SAN,Tertiaire,Chauffage,Chauffage,Week,0.00057061
10,20,SPL,Tertiaire,Chauffage,Chauffage,Week,0.00055312
10,20,TRA,Tertiaire,Chauffage,Chauffage,Week,0.00016784299999999999
10,21,Autre,Autre,Chauffage,Chauffage,Week,0.0
10,21,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000393077
10,21,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.05e-05
10,21,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.00034121300000000004
10,21,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,3.98e-05
10,21,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000148836
10,21,EquipTransport,Ind,Chauffage,Chauffage,Week,3.68e-05
10,21,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000146247
10,21,MineraiMetal,Ind,Chauffage,Chauffage,Week,8.89e-06
10,21,papier,Ind,Chauffage,Chauffage,Week,0.000260308
10,21,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000717666
10,21,Textile,Ind,Chauffage,Chauffage,Week,0.0
10,21,Principal,Residentiel,Chauffage,Chauffage,Week,0.025214415
10,21,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.002793501
10,21,MatConstruction,Ind,Chauffage,Chauffage,Week,0.01266835
10,21,MatVerre,Ind,Chauffage,Chauffage,Week,0.0024282789999999998
10,21,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.002960083
10,21,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
10,21,CHR,Tertiaire,Chauffage,Chauffage,Week,0.001984306
10,21,COM,Tertiaire,Chauffage,Chauffage,Week,0.001529235
10,21,ENS,Tertiaire,Chauffage,Chauffage,Week,0.00043719099999999997
10,21,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
10,21,HCO,Tertiaire,Chauffage,Chauffage,Week,0.000626089
10,21,SAN,Tertiaire,Chauffage,Chauffage,Week,0.00055672
10,21,SPL,Tertiaire,Chauffage,Chauffage,Week,0.00048409
10,21,TRA,Tertiaire,Chauffage,Chauffage,Week,0.000146896
10,22,Autre,Autre,Chauffage,Chauffage,Week,0.0
10,22,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000377371
10,22,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.02e-05
10,22,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.000315887
10,22,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,3.37e-05
10,22,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000116334
10,22,EquipTransport,Ind,Chauffage,Chauffage,Week,2.94e-05
10,22,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000130614
10,22,MineraiMetal,Ind,Chauffage,Chauffage,Week,8.65e-06
10,22,papier,Ind,Chauffage,Chauffage,Week,0.000258999
10,22,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000658893
10,22,Textile,Ind,Chauffage,Chauffage,Week,0.0
10,22,Principal,Residentiel,Chauffage,Chauffage,Week,0.027365608
10,22,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.0030772729999999997
10,22,MatConstruction,Ind,Chauffage,Chauffage,Week,0.012256876000000002
10,22,MatVerre,Ind,Chauffage,Chauffage,Week,0.002419847
10,22,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.0024115210000000002
10,22,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
10,22,CHR,Tertiaire,Chauffage,Chauffage,Week,0.0016844289999999999
10,22,COM,Tertiaire,Chauffage,Chauffage,Week,0.001245143
10,22,ENS,Tertiaire,Chauffage,Chauffage,Week,0.000344499
10,22,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
10,22,HCO,Tertiaire,Chauffage,Chauffage,Week,0.0006795039999999999
10,22,SAN,Tertiaire,Chauffage,Chauffage,Week,0.000502699
10,22,SPL,Tertiaire,Chauffage,Chauffage,Week,0.00038123
10,22,TRA,Tertiaire,Chauffage,Chauffage,Week,0.000115683
10,23,Autre,Autre,Chauffage,Chauffage,Week,0.0
10,23,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000377371
10,23,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.02e-05
10,23,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.000315887
10,23,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,3.37e-05
10,23,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000116334
10,23,EquipTransport,Ind,Chauffage,Chauffage,Week,2.94e-05
10,23,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000130614
10,23,MineraiMetal,Ind,Chauffage,Chauffage,Week,8.65e-06
10,23,papier,Ind,Chauffage,Chauffage,Week,0.000258999
10,23,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000658893
10,23,Textile,Ind,Chauffage,Chauffage,Week,0.0
10,23,Principal,Residentiel,Chauffage,Chauffage,Week,0.015670031
10,23,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.001924105
10,23,MatConstruction,Ind,Chauffage,Chauffage,Week,0.012256876000000002
10,23,MatVerre,Ind,Chauffage,Chauffage,Week,0.002419847
10,23,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.002645911
10,23,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
10,23,CHR,Tertiaire,Chauffage,Chauffage,Week,0.001451113
10,23,COM,Tertiaire,Chauffage,Chauffage,Week,0.001366059
10,23,ENS,Tertiaire,Chauffage,Chauffage,Week,0.000378276
10,23,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
10,23,HCO,Tertiaire,Chauffage,Chauffage,Week,0.00038909599999999996
10,23,SAN,Tertiaire,Chauffage,Chauffage,Week,0.000393529
10,23,SPL,Tertiaire,Chauffage,Chauffage,Week,0.00041871199999999996
10,23,TRA,Tertiaire,Chauffage,Chauffage,Week,0.000127057
10,24,Autre,Autre,Chauffage,Chauffage,Week,0.0
10,24,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000377371
10,24,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.02e-05
10,24,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.000315887
10,24,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,3.37e-05
10,24,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000116334
10,24,EquipTransport,Ind,Chauffage,Chauffage,Week,2.94e-05
10,24,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000130614
10,24,MineraiMetal,Ind,Chauffage,Chauffage,Week,8.65e-06
10,24,papier,Ind,Chauffage,Chauffage,Week,0.000258999
10,24,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000658893
10,24,Textile,Ind,Chauffage,Chauffage,Week,0.0
10,24,Principal,Residentiel,Chauffage,Chauffage,Week,0.013577381999999999
10,24,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.0017094620000000001
10,24,MatConstruction,Ind,Chauffage,Chauffage,Week,0.012256876000000002
10,24,MatVerre,Ind,Chauffage,Chauffage,Week,0.002419847
10,24,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.002722687
10,24,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
10,24,CHR,Tertiaire,Chauffage,Chauffage,Week,0.0017487720000000002
10,24,COM,Tertiaire,Chauffage,Chauffage,Week,0.001405666
10,24,ENS,Tertiaire,Chauffage,Chauffage,Week,0.000389339
10,24,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
10,24,HCO,Tertiaire,Chauffage,Chauffage,Week,0.000337134
10,24,SAN,Tertiaire,Chauffage,Chauffage,Week,0.000490711
10,24,SPL,Tertiaire,Chauffage,Chauffage,Week,0.000430989
10,24,TRA,Tertiaire,Chauffage,Chauffage,Week,0.00013078299999999998
11,1,Autre,Autre,Chauffage,Chauffage,Week,0.0
11,1,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000387525
11,1,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.08e-05
11,1,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.00032759
11,1,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,3.5600000000000005e-05
11,1,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000124032
11,1,EquipTransport,Ind,Chauffage,Chauffage,Week,3.2e-05
11,1,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000142923
11,1,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.26e-06
11,1,papier,Ind,Chauffage,Chauffage,Week,0.00026157400000000004
11,1,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000687817
11,1,Textile,Ind,Chauffage,Chauffage,Week,0.0
11,1,Principal,Residentiel,Chauffage,Chauffage,Week,0.134085189
11,1,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.007659569000000001
11,1,MatConstruction,Ind,Chauffage,Chauffage,Week,0.012525663999999999
11,1,MatVerre,Ind,Chauffage,Chauffage,Week,0.0024458120000000003
11,1,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.021049482999999997
11,1,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
11,1,CHR,Tertiaire,Chauffage,Chauffage,Week,0.008348708
11,1,COM,Tertiaire,Chauffage,Chauffage,Week,0.010859976
11,1,ENS,Tertiaire,Chauffage,Chauffage,Week,0.003030293
11,1,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
11,1,HCO,Tertiaire,Chauffage,Chauffage,Week,0.003329414
11,1,SAN,Tertiaire,Chauffage,Chauffage,Week,0.00403974
11,1,SPL,Tertiaire,Chauffage,Chauffage,Week,0.003361673
11,1,TRA,Tertiaire,Chauffage,Chauffage,Week,0.0010200930000000001
11,2,Autre,Autre,Chauffage,Chauffage,Week,0.0
11,2,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000387525
11,2,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.08e-05
11,2,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.00032759
11,2,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,3.5600000000000005e-05
11,2,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000124032
11,2,EquipTransport,Ind,Chauffage,Chauffage,Week,3.2e-05
11,2,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000142923
11,2,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.26e-06
11,2,papier,Ind,Chauffage,Chauffage,Week,0.00026157400000000004
11,2,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000687817
11,2,Textile,Ind,Chauffage,Chauffage,Week,0.0
11,2,Principal,Residentiel,Chauffage,Chauffage,Week,0.135293937
11,2,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.007727063
11,2,MatConstruction,Ind,Chauffage,Chauffage,Week,0.012525663999999999
11,2,MatVerre,Ind,Chauffage,Chauffage,Week,0.0024458120000000003
11,2,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.021228599
11,2,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
11,2,CHR,Tertiaire,Chauffage,Chauffage,Week,0.008419756
11,2,COM,Tertiaire,Chauffage,Chauffage,Week,0.010952377
11,2,ENS,Tertiaire,Chauffage,Chauffage,Week,0.003056104
11,2,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
11,2,HCO,Tertiaire,Chauffage,Chauffage,Week,0.003359428
11,2,SAN,Tertiaire,Chauffage,Chauffage,Week,0.004074426
11,2,SPL,Tertiaire,Chauffage,Chauffage,Week,0.0033903159999999996
11,2,TRA,Tertiaire,Chauffage,Chauffage,Week,0.001028784
11,3,Autre,Autre,Chauffage,Chauffage,Week,0.0
11,3,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000387525
11,3,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.08e-05
11,3,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.00032759
11,3,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,3.5600000000000005e-05
11,3,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000124032
11,3,EquipTransport,Ind,Chauffage,Chauffage,Week,3.2e-05
11,3,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000142923
11,3,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.26e-06
11,3,papier,Ind,Chauffage,Chauffage,Week,0.00026157400000000004
11,3,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000687817
11,3,Textile,Ind,Chauffage,Chauffage,Week,0.0
11,3,Principal,Residentiel,Chauffage,Chauffage,Week,0.136502685
11,3,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.007794558
11,3,MatConstruction,Ind,Chauffage,Chauffage,Week,0.012525663999999999
11,3,MatVerre,Ind,Chauffage,Chauffage,Week,0.0024458120000000003
11,3,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.021407715
11,3,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
11,3,CHR,Tertiaire,Chauffage,Chauffage,Week,0.008734491
11,3,COM,Tertiaire,Chauffage,Chauffage,Week,0.011044778
11,3,ENS,Tertiaire,Chauffage,Chauffage,Week,0.003081915
11,3,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
11,3,HCO,Tertiaire,Chauffage,Chauffage,Week,0.0033894420000000003
11,3,SAN,Tertiaire,Chauffage,Chauffage,Week,0.004228083
11,3,SPL,Tertiaire,Chauffage,Chauffage,Week,0.003418959
11,3,TRA,Tertiaire,Chauffage,Chauffage,Week,0.001037476
11,4,Autre,Autre,Chauffage,Chauffage,Week,0.0
11,4,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000401539
11,4,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.1e-05
11,4,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.000350965
11,4,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,4.14e-05
11,4,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000155251
11,4,EquipTransport,Ind,Chauffage,Chauffage,Week,3.91e-05
11,4,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000156504
11,4,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.4e-06
11,4,papier,Ind,Chauffage,Chauffage,Week,0.000262454
11,4,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000741769
11,4,Textile,Ind,Chauffage,Chauffage,Week,0.0
11,4,Principal,Residentiel,Chauffage,Chauffage,Week,0.137711433
11,4,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.007862052
11,4,MatConstruction,Ind,Chauffage,Chauffage,Week,0.012892341000000002
11,4,MatVerre,Ind,Chauffage,Chauffage,Week,0.002449916
11,4,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.022206302999999997
11,4,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
11,4,CHR,Tertiaire,Chauffage,Chauffage,Week,0.009176145
11,4,COM,Tertiaire,Chauffage,Chauffage,Week,0.011456748999999999
11,4,ENS,Tertiaire,Chauffage,Chauffage,Week,0.003196995
11,4,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
11,4,HCO,Tertiaire,Chauffage,Chauffage,Week,0.003419456
11,4,SAN,Tertiaire,Chauffage,Chauffage,Week,0.004443704000000001
11,4,SPL,Tertiaire,Chauffage,Chauffage,Week,0.003546663
11,4,TRA,Tertiaire,Chauffage,Chauffage,Week,0.001076228
11,5,Autre,Autre,Chauffage,Chauffage,Week,0.0
11,5,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000424894
11,5,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.13e-05
11,5,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.00038992300000000003
11,5,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,5.11e-05
11,5,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000207283
11,5,EquipTransport,Ind,Chauffage,Chauffage,Week,5.08e-05
11,5,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000179138
11,5,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.62e-06
11,5,papier,Ind,Chauffage,Chauffage,Week,0.00026392
11,5,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.0008316889999999999
11,5,Textile,Ind,Chauffage,Chauffage,Week,0.0
11,5,Principal,Residentiel,Chauffage,Chauffage,Week,0.141043765
11,5,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.008048124
11,5,MatConstruction,Ind,Chauffage,Chauffage,Week,0.013503468000000001
11,5,MatVerre,Ind,Chauffage,Chauffage,Week,0.002456756
11,5,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.022991086
11,5,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
11,5,CHR,Tertiaire,Chauffage,Chauffage,Week,0.009620677
11,5,COM,Tertiaire,Chauffage,Chauffage,Week,0.011864906000000001
11,5,ENS,Tertiaire,Chauffage,Chauffage,Week,0.0033510090000000003
11,5,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
11,5,HCO,Tertiaire,Chauffage,Chauffage,Week,0.0035022
11,5,SAN,Tertiaire,Chauffage,Chauffage,Week,0.004712098
11,5,SPL,Tertiaire,Chauffage,Chauffage,Week,0.0037175740000000004
11,5,TRA,Tertiaire,Chauffage,Chauffage,Week,0.00112809
11,6,Autre,Autre,Chauffage,Chauffage,Week,0.0
11,6,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000425517
11,6,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.13e-05
11,6,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.000398695
11,6,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,5.15e-05
11,6,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000215552
11,6,EquipTransport,Ind,Chauffage,Chauffage,Week,5.0900000000000004e-05
11,6,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.00018010400000000002
11,6,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.66e-06
11,6,papier,Ind,Chauffage,Chauffage,Week,0.00026392
11,6,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000850156
11,6,Textile,Ind,Chauffage,Chauffage,Week,0.0
11,6,Principal,Residentiel,Chauffage,Chauffage,Week,0.147326137
11,6,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.008373635
11,6,MatConstruction,Ind,Chauffage,Chauffage,Week,0.01358356
