construction_year_class;heating_system;living_area_class;residential_type;occupancy_status;heating_fuel;energy_class;IPONDL;energy_consumption;surface
[1971, 1990];Autres;120 m² ou plus;apartment;owner;other;C;92;126.50767317138221;165.96596775518023
[1971, 1990];Autres;120 m² ou plus;apartment;owner;other;D;234;190.6453014580068;165.96596775518023
[1971, 1990];Autres;120 m² ou plus;apartment;owner;other;E;147;276.0753309190692;165.96596775518023
[1971, 1990];Autres;120 m² ou plus;apartment;owner;other;F;87;370.35561124266553;165.96596775518023
[1971, 1990];Autres;120 m² ou plus;apartment;owner;other;G;25;510.5612825835263;165.96596775518023
[1971, 1990];Autres;120 m² ou plus;apartment;renter;other;B;13;77.10902917003695;165.96596775518023
[1971, 1990];Autres;120 m² ou plus;apartment;renter;other;C;34;128.1384733561131;165.9659677551802
[1971, 1990];Autres;120 m² ou plus;apartment;renter;other;D;61;192.95959725290106;165.96596775518023
[1971, 1990];Autres;120 m² ou plus;apartment;renter;other;E;58;284.7755025729146;165.96596775518023
[1971, 1990];Autres;120 m² ou plus;apartment;renter;other;F;26;385.4651648507355;165.96596775518023
[1971, 1990];Autres;120 m² ou plus;apartment;renter;other;G;4;515.067088233421;165.96596775518023
[1971, 1990];Autres;120 m² ou plus;house;free accomodation;other;A;1;46.75394647677482;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;free accomodation;other;B;9;70.33269479407713;169.08829758368287
[1971, 1990];Autres;120 m² ou plus;house;free accomodation;other;C;126;129.07425159800403;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;free accomodation;other;D;543;192.46415206043292;169.08829758368287
[1971, 1990];Autres;120 m² ou plus;house;free accomodation;other;E;606;274.3833869719715;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;free accomodation;other;F;300;376.1679271572589;169.08829758368287
[1971, 1990];Autres;120 m² ou plus;house;free accomodation;other;G;75;522.6525385802419;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;low rent housing;other;B;5;63.6832846990511;169.08829758368293
[1971, 1990];Autres;120 m² ou plus;house;low rent housing;other;C;7;127.05712069421153;169.08829758368287
[1971, 1990];Autres;120 m² ou plus;house;low rent housing;other;D;60;198.49379053129496;169.08829758368293
[1971, 1990];Autres;120 m² ou plus;house;low rent housing;other;E;41;274.77118776951085;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;low rent housing;other;F;30;385.5237656904707;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;low rent housing;other;G;10;521.9842294179427;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;non primary residence;other;A;321;35.317003757531864;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;non primary residence;other;B;3511;75.00866596521789;169.08829758368293
[1971, 1990];Autres;120 m² ou plus;house;non primary residence;other;C;58084;129.62190007480402;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;non primary residence;other;D;228075;194.20975472932076;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;non primary residence;other;E;234472;274.2395226623917;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;non primary residence;other;F;109556;375.83686195675284;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;non primary residence;other;G;34729;518.4536716003917;169.08829758368287
[1971, 1990];Autres;120 m² ou plus;house;owner;other;A;146;32.84466430485595;169.08829758368287
[1971, 1990];Autres;120 m² ou plus;house;owner;other;B;753;70.56042520908002;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;owner;other;C;11976;129.93549102307853;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;owner;other;D;50598;193.03423854823214;169.08829758368293
[1971, 1990];Autres;120 m² ou plus;house;owner;other;E;55741;274.25702306384943;169.08829758368287
[1971, 1990];Autres;120 m² ou plus;house;owner;other;F;25863;375.3346582762894;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;owner;other;G;7640;517.3025224620852;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;renter;other;A;2;35.538966921503686;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;renter;other;B;38;77.01099292639061;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;renter;other;C;440;128.92247711124412;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;renter;other;D;1819;193.9124910368451;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;renter;other;E;2027;274.2258783332942;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;renter;other;F;915;374.59334311177196;169.0882975836829
[1971, 1990];Autres;120 m² ou plus;house;renter;other;G;271;518.6627363447423;169.08829758368293
[1971, 1990];Autres;De 100 à 120 m²;apartment;free accomodation;other;B;1;79.53551239141603;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;free accomodation;other;C;20;123.61183209146171;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;free accomodation;other;D;26;193.12034202775118;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;free accomodation;other;E;31;267.1061595675582;108.43404330239322
[1971, 1990];Autres;De 100 à 120 m²;apartment;free accomodation;other;F;15;380.4493662353022;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;free accomodation;other;G;1;452.82154638434486;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;low rent housing;other;C;20;123.77924820161809;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;low rent housing;other;D;17;191.99783560704003;108.43404330239325
[1971, 1990];Autres;De 100 à 120 m²;apartment;low rent housing;other;E;11;291.61859112956324;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;low rent housing;other;F;9;344.24253323896585;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;low rent housing;other;G;1;714.4418474172357;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;owner;other;A;1;25.291965626732424;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;owner;other;B;25;76.15292766233947;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;owner;other;C;145;121.33157799622438;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;owner;other;D;337;190.79166792934268;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;owner;other;E;251;277.5891665002077;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;owner;other;F;135;376.355692068703;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;owner;other;G;54;519.0712773529494;108.43404330239322
[1971, 1990];Autres;De 100 à 120 m²;apartment;renter;other;B;17;72.56398439884407;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;renter;other;C;82;125.77422743090573;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;renter;other;D;199;190.2798530158965;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;renter;other;E;153;279.58039654025873;108.43404330239322
[1971, 1990];Autres;De 100 à 120 m²;apartment;renter;other;F;66;373.1979780517852;108.43404330239323
[1971, 1990];Autres;De 100 à 120 m²;apartment;renter;other;G;16;540.7148980326386;108.43404330239325
[1971, 1990];Autres;De 100 à 120 m²;house;free accomodation;other;A;5;38.87790382068531;110.03675066551361
[1971, 1990];Autres;De 100 à 120 m²;house;free accomodation;other;B;7;81.44579650970189;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;free accomodation;other;C;157;130.50310826800907;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;free accomodation;other;D;794;192.35096203301134;110.03675066551364
[1971, 1990];Autres;De 100 à 120 m²;house;free accomodation;other;E;902;273.03058629289364;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;free accomodation;other;F;419;376.3974993989669;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;free accomodation;other;G;116;521.6444307158386;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;low rent housing;other;B;3;66.43036544430787;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;low rent housing;other;C;40;131.22571229313155;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;low rent housing;other;D;204;196.35141981970366;110.03675066551361
[1971, 1990];Autres;De 100 à 120 m²;house;low rent housing;other;E;201;267.4783844803977;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;low rent housing;other;F;97;369.3518704588778;110.03675066551361
[1971, 1990];Autres;De 100 à 120 m²;house;low rent housing;other;G;22;530.3536688130647;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;owner;other;A;179;37.53099493048001;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;owner;other;B;999;72.32740562143817;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;owner;other;C;16374;129.14794305213013;110.03675066551361
[1971, 1990];Autres;De 100 à 120 m²;house;owner;other;D;70013;192.95435023754962;110.03675066551361
[1971, 1990];Autres;De 100 à 120 m²;house;owner;other;E;75946;273.78829892006314;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;owner;other;F;35965;375.8746872855227;110.03675066551364
[1971, 1990];Autres;De 100 à 120 m²;house;owner;other;G;10007;519.9259343494817;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;renter;other;A;11;36.92498066520768;110.03675066551361
[1971, 1990];Autres;De 100 à 120 m²;house;renter;other;B;39;68.4245416627417;110.03675066551361
[1971, 1990];Autres;De 100 à 120 m²;house;renter;other;C;761;129.50857622052564;110.03675066551364
[1971, 1990];Autres;De 100 à 120 m²;house;renter;other;D;3137;193.27147253844066;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;renter;other;E;3360;274.4267437664071;110.03675066551362
[1971, 1990];Autres;De 100 à 120 m²;house;renter;other;F;1530;374.80340771133683;110.03675066551364
[1971, 1990];Autres;De 100 à 120 m²;house;renter;other;G;455;523.4845829781793;110.03675066551362
[1971, 1990];Autres;De 30 à 40 m²;apartment;free accomodation;other;A;1;25.64261645147551;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;free accomodation;other;B;1;84.38159752076804;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;free accomodation;other;C;6;118.39475530638161;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;free accomodation;other;D;38;187.49937924065495;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;free accomodation;other;E;39;283.0053526887582;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;free accomodation;other;F;22;387.6109470730627;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;free accomodation;other;G;12;506.613119543319;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;low rent housing;other;B;1;63.057507829512204;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;low rent housing;other;C;8;123.3788751398375;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;low rent housing;other;D;26;173.92346577695687;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;low rent housing;other;E;35;272.12369452665257;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;low rent housing;other;F;25;378.1411757278762;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;low rent housing;other;G;15;540.841627171857;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;owner;other;B;3;81.5004605744768;35.30177140885219
[1971, 1990];Autres;De 30 à 40 m²;apartment;owner;other;C;17;124.55671960782928;35.30177140885219
[1971, 1990];Autres;De 30 à 40 m²;apartment;owner;other;D;87;194.62406977396955;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;owner;other;E;110;278.7161876618219;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;owner;other;F;56;380.9955599036267;35.301771408852204
[1971, 1990];Autres;De 30 à 40 m²;apartment;owner;other;G;17;529.1393939371136;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;renter;other;A;3;21.120160604372963;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;renter;other;B;6;75.97624896428057;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;renter;other;C;97;127.55251331055749;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;renter;other;D;320;189.80501358365672;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;renter;other;E;310;282.0890041433303;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;renter;other;F;183;381.65939208525475;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;apartment;renter;other;G;52;576.539837746237;35.3017714088522
[1971, 1990];Autres;De 30 à 40 m²;house;free accomodation;other;C;4;105.87437215429465;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;free accomodation;other;D;45;206.4998359863028;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;free accomodation;other;E;123;281.18542913058144;35.908752072488944
[1971, 1990];Autres;De 30 à 40 m²;house;free accomodation;other;F;136;386.399131635554;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;free accomodation;other;G;88;562.0774031473928;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;low rent housing;other;D;6;176.8325179774175;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;low rent housing;other;E;15;278.54600761388934;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;low rent housing;other;F;25;394.20999706377444;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;low rent housing;other;G;23;588.508932653788;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;owner;other;A;2;18.8525910790095;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;owner;other;C;30;124.70757155088218;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;owner;other;D;254;204.73788442108088;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;owner;other;E;816;283.4722057956503;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;owner;other;F;917;388.80868966639736;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;owner;other;G;685;570.2364327924511;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;renter;other;A;1;18.8525910790095;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;renter;other;C;11;131.67224927499925;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;renter;other;D;82;203.8221150708161;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;renter;other;E;314;285.5526188326078;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;renter;other;F;286;387.63802330410095;35.90875207248894
[1971, 1990];Autres;De 30 à 40 m²;house;renter;other;G;255;567.086775528965;35.90875207248894
[1971, 1990];Autres;De 40 à 60 m²;apartment;free accomodation;other;A;3;24.490784638005128;49.53456450365714
[1971, 1990];Autres;De 40 à 60 m²;apartment;free accomodation;other;B;9;75.71453898955707;49.53456450365714
[1971, 1990];Autres;De 40 à 60 m²;apartment;free accomodation;other;C;30;134.30365669151732;49.53456450365713
[1971, 1990];Autres;De 40 à 60 m²;apartment;free accomodation;other;D;98;193.06461449903594;49.53456450365713
